Particle	Position	Velocity	Acceleration	Density	Pressure	Energy	Total Energy	Total Momentum	Time
37	-0.406250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
38	-0.403750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
39	-0.401250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
40	-0.398750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
41	-0.396250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
42	-0.393750	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
43	-0.391250	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
44	-0.388750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
45	-0.386250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
46	-0.383750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
47	-0.381250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
48	-0.378750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
49	-0.376250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
50	-0.373750	0.000000	0.000070	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
51	-0.371250	-0.000000	-0.000070	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
52	-0.368750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
53	-0.366250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
54	-0.363750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
55	-0.361250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
56	-0.358750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
57	-0.356250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
58	-0.353750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
59	-0.351250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
60	-0.348750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
61	-0.346250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
62	-0.343750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
63	-0.341250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
64	-0.338750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
65	-0.336250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
66	-0.333750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
67	-0.331250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
68	-0.328750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
69	-0.326250	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
70	-0.323750	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
71	-0.321250	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
72	-0.318750	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
73	-0.316250	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
74	-0.313750	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
75	-0.311250	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
76	-0.308750	0.000000	0.000705	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
77	-0.306250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
78	-0.303750	-0.000000	-0.000705	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
79	-0.301250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
80	-0.298750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
81	-0.296250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
82	-0.293750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
83	-0.291250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
84	-0.288750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
85	-0.286250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
86	-0.283750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
87	-0.281250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
88	-0.278750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
89	-0.276250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
90	-0.273750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
91	-0.271250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
92	-0.268750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
93	-0.266250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
94	-0.263750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
95	-0.261250	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
96	-0.258750	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
97	-0.256250	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
98	-0.253750	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
99	-0.251250	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
100	-0.248750	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
101	-0.246250	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
102	-0.243750	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
103	-0.241250	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
104	-0.238750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
105	-0.236250	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
106	-0.233750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
107	-0.231250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
108	-0.228750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
109	-0.226250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
110	-0.223750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
111	-0.221250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
112	-0.218750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
113	-0.216250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
114	-0.213750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
115	-0.211250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
116	-0.208750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
117	-0.206250	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
118	-0.203750	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
119	-0.201250	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
120	-0.198750	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
121	-0.196250	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
122	-0.193750	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
123	-0.191250	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
124	-0.188750	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
125	-0.186250	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
126	-0.183750	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
127	-0.181250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
128	-0.178750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
129	-0.176250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
130	-0.173750	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
131	-0.171250	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
132	-0.168750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
133	-0.166250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
134	-0.163750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
135	-0.161250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
136	-0.158750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
137	-0.156250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
138	-0.153750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
139	-0.151250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
140	-0.148750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
141	-0.146250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
142	-0.143750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
143	-0.141250	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
144	-0.138750	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
145	-0.136250	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
146	-0.133750	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
147	-0.131250	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
148	-0.128750	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
149	-0.126250	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
150	-0.123750	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
151	-0.121250	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
152	-0.118750	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
153	-0.116250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
154	-0.113750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
155	-0.111250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
156	-0.108750	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
157	-0.106250	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
158	-0.103750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
159	-0.101250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
160	-0.098750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
161	-0.096250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
162	-0.093750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
163	-0.091250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
164	-0.088750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
165	-0.086250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
166	-0.083750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
167	-0.081250	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
168	-0.078750	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
169	-0.076250	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
170	-0.073750	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
171	-0.071250	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
172	-0.068750	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
173	-0.066250	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
174	-0.063750	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
175	-0.061250	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
176	-0.058750	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
177	-0.056250	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
178	-0.053750	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
179	-0.051250	-0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
180	-0.048750	0.000000	0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
181	-0.046250	-0.000000	-0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
182	-0.043750	-0.000000	-0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
183	-0.041250	-0.000000	-0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
184	-0.038750	0.000001	0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
185	-0.036250	0.000002	0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
186	-0.033750	-0.000002	-0.004305	1.001759	1.001759	2.500000	1.474393	0.000419	0.000500
187	-0.031250	-0.000001	-0.001384	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
188	-0.028750	0.000000	0.000707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
189	-0.026250	0.000000	0.000073	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
190	-0.023750	0.000000	0.000002	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
191	-0.021250	-0.000000	-0.000000	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
192	-0.018750	0.000000	0.000049	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
193	-0.016250	0.000000	0.001707	1.001764	1.001764	2.500000	1.474393	0.000419	0.000500
194	-0.013750	0.000001	0.003805	1.001768	1.001768	2.500002	1.474393	0.000419	0.000500
195	-0.011250	-0.000054	-0.214241	1.001840	1.001840	2.500038	1.474393	0.000419	0.000500
196	-0.008750	-0.001036	-2.433814	1.002314	1.002314	2.500277	1.474393	0.000419	0.000500
197	-0.006253	-0.015672	-42.690680	1.002390	1.002390	2.499968	1.474393	0.000419	0.000500
198	-0.003757	-0.005208	38.820379	0.988640	0.988640	2.496846	1.474393	0.000419	0.000500
199	-0.001206	0.162391	298.589439	0.716648	0.716648	2.494782	1.474393	0.000419	0.000500
200	0.005011	0.035713	56.215686	0.357833	0.256924	1.796167	1.474393	0.000419	0.000500
201	0.014998	-0.006566	-7.606017	0.258921	0.185905	1.795194	1.474393	0.000419	0.000500
202	0.025000	-0.001817	-4.736735	0.250426	0.179806	1.794963	1.474393	0.000419	0.000500
203	0.035000	-0.000291	-1.042295	0.250435	0.179812	1.794993	1.474393	0.000419	0.000500
204	0.045000	-0.000000	-0.000078	0.250440	0.179816	1.794999	1.474393	0.000419	0.000500
205	0.055000	0.000000	0.000125	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
206	0.065000	0.000000	0.000034	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
207	0.075000	-0.000000	-0.000062	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
208	0.085000	-0.000000	-0.000020	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
209	0.095000	0.000000	0.000025	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
210	0.105000	0.000000	0.000062	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
211	0.115000	-0.000000	-0.000077	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
212	0.125000	-0.000000	-0.000047	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
213	0.135000	0.000000	0.000091	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
214	0.145000	-0.000000	-0.000083	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
215	0.155000	0.000000	0.000107	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
216	0.165000	-0.000000	-0.000000	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
217	0.175000	-0.000000	-0.000108	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
218	0.185000	0.000000	0.000075	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
219	0.195000	-0.000000	-0.000075	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
220	0.205000	0.000000	0.000108	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
221	0.215000	-0.000000	-0.000001	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
222	0.225000	-0.000000	-0.000123	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
223	0.235000	0.000000	0.000125	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
224	0.245000	0.000000	0.000015	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
225	0.255000	-0.000000	-0.000171	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
226	0.265000	0.000000	0.000048	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
227	0.275000	0.000000	0.000230	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
228	0.285000	-0.000000	-0.000246	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
229	0.295000	-0.000000	-0.000000	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
230	0.305000	0.000000	0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
231	0.315000	-0.000000	-0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
232	0.325000	-0.000000	-0.000000	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
233	0.335000	0.000000	0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
234	0.345000	-0.000000	-0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
235	0.355000	0.000000	0.000000	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
236	0.365000	0.000000	0.000248	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
237	0.375000	-0.000000	-0.000214	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
238	0.385000	-0.000000	-0.000096	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
239	0.395000	0.000000	0.000096	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
240	0.405000	0.000000	0.000214	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
241	0.415000	-0.000000	-0.000248	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
242	0.425000	-0.000000	-0.000000	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
243	0.435000	0.000000	0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
244	0.445000	-0.000000	-0.000245	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
245	0.455000	0.000000	0.000000	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
246	0.465000	0.000000	0.000243	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
247	0.475000	-0.000000	-0.000346	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
248	0.485000	-0.000013	-0.045217	0.250441	0.179817	1.795000	1.474393	0.000419	0.000500
249	0.495000	-0.000021	-0.024119	0.250441	0.179816	1.795000	1.474393	0.000419	0.000500
0	-0.498749	0.000314	0.033898	1.001629	1.001591	2.499887	1.474491	0.002514	0.003000
1	-0.496249	0.000413	0.022767	1.001840	1.001865	2.500070	1.474491	0.002514	0.003000
2	-0.493750	0.000186	0.105717	1.001895	1.001934	2.500115	1.474491	0.002514	0.003000
3	-0.491250	0.000065	0.064658	1.001807	1.001817	2.500034	1.474491	0.002514	0.003000
4	-0.488750	0.000006	0.014914	1.001774	1.001776	2.500007	1.474491	0.002514	0.003000
5	-0.486250	0.000002	-0.000537	1.001763	1.001763	2.499999	1.474491	0.002514	0.003000
6	-0.483750	0.000003	-0.002765	1.001762	1.001763	2.500003	1.474491	0.002514	0.003000
7	-0.481250	-0.000004	0.001881	1.001762	1.001763	2.500003	1.474491	0.002514	0.003000
8	-0.478750	-0.000003	-0.000069	1.001763	1.001762	2.499998	1.474491	0.002514	0.003000
9	-0.476250	-0.000000	-0.001173	1.001764	1.001764	2.499999	1.474491	0.002514	0.003000
10	-0.473750	0.000000	-0.000104	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
11	-0.471250	0.000000	0.000156	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
12	-0.468750	0.000000	0.000063	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
13	-0.466250	0.000000	0.000013	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
14	-0.463750	-0.000000	-0.000013	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
15	-0.461250	-0.000000	-0.000063	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
16	-0.458750	-0.000000	-0.000156	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
17	-0.456250	-0.000000	0.000104	1.001765	1.001765	2.500000	1.474491	0.002514	0.003000
